"Feature.ID","Old.Taxon","Domain","Phylum","Subphylum","Order","Family","Genus","Species","Confidence","Taxon"
"dd6952caf3733c6919de99e3fe00f939","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Christensenellaceae;D_5__Christensenellaceae R-7 group;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Firmicutes bacterium",0.770494802434944,"Bacteria_Firmicutes_Clostridiales_Christensenellaceae_Christensenellaceae R-7 group_uncultured Firmicutes bacterium_3"
"2782736334f9b0b1722958641204cfa9","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.999999472425231,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-014_2"
"c0c8cd42829c3a7fa09efa27d91525bc","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-013","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013",NA,0.757686683903975,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-013_2"
"40457f6a3f82aa4c2ad617bc3aedda17","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014",NA,0.999998691573043,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-014_3"
"290830f7f33d92189a5cd41387325d1a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999823877905373,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_3"
"9ed9f98e5984fd62ab7ea42de2605a1c","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage",NA,0.999661250018101,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Pir4 lineage_1"
"bc97e2333afba6c0026475099ce03b2a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","uncultured bacterium",0.74391458873532,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcaceae UCG-014_uncultured bacterium_1"
"c233275084743050128beaa9ca3233fc","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,0.951297513473919,"Bacteria_Firmicutes_Clostridiales_3"
"b1040d145758f763194642e693d6ee32","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium",0.738545804490739,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Pir4 lineage_uncultured bacterium_1"
"5394093db1f432cb9b9ffffbc7f3f25b","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.758253317396148,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_2"
"203a1b8f559faf730dac23ca495ca72e","D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA,0.999993205479273,"Bacteria_Proteobacteria_Betaproteobacteriales_SC-I-84_1"
"fe4a8a9b51fa3f7cb5d5ca35da92d730","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999960649693915,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_4"
"8269f7bf17f9ce4b95b944501dba61e8","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae","Bacteria","Actinobacteria",NA,"Micrococcales","Microbacteriaceae",NA,NA,0.999908044465376,"Bacteria_Actinobacteria_Micrococcales_Microbacteriaceae_1"
"ce9bb34516f4e76e6b568ee9fe782300","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,0.999872991695712,"Bacteria_Proteobacteria_Rhizobiales_Xanthobacteraceae_1"
"cca3bfda1cbfe4f42362a4458b86b52b","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Gemmata;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium",0.876629405825403,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_Gemmata_uncultured bacterium_1"
"52ff133299fe9b23e1e030edbfbca336","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__uncultured Eubacteriaceae bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3","uncultured Eubacteriaceae bacterium",0.768736941558873,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_uncultured Eubacteriaceae bacterium_1"
"880d740680df32c042de806c374494ce","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Firmicutes bacterium",0.840612712087723,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Firmicutes bacterium_1"
"4168d42720612d100d6051431ce1bc18","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella;D_6__uncultured bacterium","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium",0.974609939611204,"Bacteria_Actinobacteria_Gaiellales_Gaiellaceae_Gaiella_uncultured bacterium_2"
"ba2d4d7f0362e306e05bf6781f0ef47b","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.9996905812312,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_5"
"8a7ac9812a3c3695add27d955db574e7","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured bacterium",0.874617427508253,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_uncultured_uncultured bacterium_3"
"9d212d197bc31a27c7065958bf8ab22e","D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA,0.995254857517924,"Bacteria_Acidobacteria_Pyrinomonadales_Pyrinomonadaceae_RB41_1"
"03fe26396bcc834f31d8e0b33e0196ab","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.999996436223015,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_2"
"27b9ca11abb6e1e0675faa67b119f067","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella;D_6__uncultured bacterium","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium",0.988677603952175,"Bacteria_Actinobacteria_Gaiellales_Gaiellaceae_Gaiella_uncultured bacterium_3"
"b5004a463b0135362c92ff96235e07b9","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3","uncultured bacterium",0.99910563609737,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_uncultured bacterium_3"
"4bcc2e6202b569751a1c75bbd9d219c9","D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae;D_5__Rubrobacter;D_6__metagenome","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","metagenome",0.986843474836022,"Bacteria_Actinobacteria_Rubrobacterales_Rubrobacteriaceae_Rubrobacter_metagenome_1"
"4e1a3375a2eb63f4062291a50029aa9a","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea",NA,0.986852122445082,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_4"
"6c49f7a52ecfbe93ada5566c9f9ad1ce","D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus simplex","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus simplex",0.868142371649327,"Bacteria_Firmicutes_Bacillales_Bacillaceae_Bacillus_Bacillus simplex_1"
"617ce5a10d4b212d817e92e52ef9529d","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group",NA,NA,0.99923098290449,"Bacteria_Firmicutes_Clostridiales_Clostridiales vadinBB60 group_1"
"68d47e40df37f62c3bc3a79c5e0844fe","D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Desulfovibrio;D_6__uncultured proteobacterium","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured proteobacterium",0.99723898489889,"Bacteria_Proteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_uncultured proteobacterium_1"
"16bc391f92316f80ff9ae6f3bba8686d","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium",0.987692480902808,"Bacteria_Planctomycetes_Pirellulales_Pirellulaceae_Pirellula_uncultured bacterium_1"
"fbdf7139f402457141553449502e838c","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999978107547268,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_6"
"b85a0be419aa737821c7a6bec8f1e624","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Firmicutes bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Firmicutes bacterium",0.740516800970703,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Firmicutes bacterium_2"
"97f16398871b7f41fb6115628212eba2","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__ADurb.Bin063-1;D_6__uncultured bacterium","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured bacterium",0.925147103069638,"Bacteria_Verrucomicrobia_Pedosphaerales_Pedosphaeraceae_ADurb.Bin063-1_uncultured bacterium_1"
"6cfe4e07dd4eae1a304440ab2e135364","D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae;D_5__Diplosphaera;D_6__uncultured bacterium","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","uncultured bacterium",0.991318193833666,"Bacteria_Verrucomicrobia_Opitutales_Opitutaceae_Diplosphaera_uncultured bacterium_1"
"7aaebac4f2cd7337b93f74c5360190ff","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA,0.999999550826463,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_1"
"37f8c2be6b450ec68c8962de856eb573","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Fimbriiglobus;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","uncultured bacterium",0.837756224152241,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_Fimbriiglobus_uncultured bacterium_1"
"83a8dc6559cfb5728d9d6cf0f2ca6268","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__uncultured","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","uncultured",NA,0.816014692115159,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_uncultured_3"
"b5d2b7662a173e939b9530c6ea0305da","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Dysgonomonadaceae;D_5__Dysgonomonas;D_6__uncultured Bacteroidetes bacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","uncultured Bacteroidetes bacterium",0.886451680635073,"Bacteria_Bacteroidetes_Bacteroidales_Dysgonomonadaceae_Dysgonomonas_uncultured Bacteroidetes bacterium_1"
"b05f5a12288140c068483d9cfa501b51","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured bacterium",0.968685914983081,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_uncultured_uncultured bacterium_4"
"fc67ca217d8d5bf3b7fa06553c3c601c","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Nordella;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","uncultured bacterium",0.990817541831481,"Bacteria_Proteobacteria_Rhizobiales_Rhizobiales Incertae Sedis_Nordella_uncultured bacterium_1"
"bafc4f49465394a576f04bf19a8d26bb","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group",NA,0.999979526415033,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_[Eubacterium] coprostanoligenes group_1"
"1383d9def6f7eddd85fead06de3e274e","D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Chloroflexi","KD4-96","uncultured bacterium",NA,NA,NA,0.880240681389312,"Bacteria_Chloroflexi_uncultured bacterium_1"
"1125325f9faeaddbad75e5d061fa1fb8","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999961321080395,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_7"
"c34459bad0f79a9f47f808605ea6e6e7","D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6","Bacteria","Acidobacteria","Subgroup 6",NA,NA,NA,NA,0.999999999957526,"Bacteria_Acidobacteria_3"
"a0d2f98f8c4bb0f2090f502cd8d3f9e0","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3;D_6__uncultured bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3","uncultured bacterium",0.870295479436563,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_uncultured bacterium_4"
"5e1e45060ad115d6b571a58d4cdb3461","D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Actinobacteria",NA,"Micromonosporales","Micromonosporaceae","uncultured","uncultured bacterium",0.978724174869999,"Bacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_uncultured_uncultured bacterium_2"
"816371a50311b9dbcdeb9a0862c2055d","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus Soleaferrea","uncultured Clostridiales bacterium",0.836726435067929,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Candidatus Soleaferrea_uncultured Clostridiales bacterium_3"
"c3b85c8eb32f84f6182c5b3dabf59c4d","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcus 2;D_6__uncultured rumen bacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 2","uncultured rumen bacterium",0.932146102484967,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_Ruminococcus 2_uncultured rumen bacterium_1"
"492fde11457c738b14416ac660d78ce7","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA,0.999185004652321,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_2"
"475ff7ecfac3de61c865b63b26b5728d","D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured bacterium",0.999044522452501,"Bacteria_Chloroflexi_Chloroflexales_Roseiflexaceae_uncultured_uncultured bacterium_1"
"137c86697619d43f1c66f3a91f194db6","D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Tannerellaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,0.999707909144511,"Bacteria_Bacteroidetes_Bacteroidales_Tannerellaceae_1"
"e043d0e31f1220eb878c3f0214864f5d","D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured bacterium","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured bacterium",0.976950290299173,"Bacteria_Planctomycetes_Gemmatales_Gemmataceae_uncultured_uncultured bacterium_5"
"1b4583e8669c45870d0705d3734ef4fb","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA,0.999966176552642,"Bacteria_Firmicutes_Clostridiales_Ruminococcaceae_8"
"2901b228651674fcd4d70a762b357254","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 3",NA,0.990843994970722,"Bacteria_Firmicutes_Clostridiales_Lachnospiraceae_Tyzzerella 3_3"
"b05b8e55c07ba13b1742d80e00b72d84","D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA,0.733715348717804,"Bacteria_Actinobacteria_Gaiellales_uncultured_1"
"9adad93b44739318764804638225aa11","D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,0.999999506367742,"Bacteria_Firmicutes_Clostridiales_4"
"54eb466a5752c50a361d586723548097","D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured bacterium",NA,0.835226127948011,"Bacteria_Proteobacteria_Rhodospirillales_uncultured_uncultured bacterium_1"
"0c2994279ca4219e2e9874e2d999015c","D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__uncultured","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured",NA,0.795168233258372,"Bacteria_Firmicutes_Selenomonadales_Veillonellaceae_uncultured_1"
"1f8fa3e3026bf5ff93029a761fd39699","D_0__Bacteria;D_1__Deferribacteres;D_2__Deferribacteres;D_3__Deferribacterales;D_4__Deferribacteraceae;D_5__Mucispirillum;D_6__uncultured bacterium","Bacteria","Deferribacteres",NA,"Deferribacterales","Deferribacteraceae","Mucispirillum","uncultured bacterium",0.774014235381567,"Bacteria_Deferribacteres_Deferribacterales_Deferribacteraceae_Mucispirillum_uncultured bacterium_1"
"b927053e46a1819b35f429f55bbe7a37","D_0__Bacteria;D_1__Deferribacteres;D_2__Deferribacteres;D_3__Deferribacterales;D_4__Deferribacteraceae;D_5__Mucispirillum;D_6__uncultured Deferribacteres bacterium","Bacteria","Deferribacteres",NA,"Deferribacterales","Deferribacteraceae","Mucispirillum","uncultured Deferribacteres bacterium",0.983751806114469,"Bacteria_Deferribacteres_Deferribacterales_Deferribacteraceae_Mucispirillum_uncultured Deferribacteres bacterium_1"
